,상권_구분_코드_명,상권_코드_명,n,e,시군구,시군구_상권구분코드명,시군구_상권구분_상권코드명
1104,골목상권,개봉로20길,37.49271654014208,126.85970336942842,구로구,구로구 - 골목상권,구로구 - 골목상권 - 개봉로20길
1105,골목상권,개봉로23가길,37.49570701269253,126.85897404382185,구로구,구로구 - 골목상권,구로구 - 골목상권 - 개봉로23가길
1106,골목상권,개봉로2길,37.48908327422164,126.85785576638575,구로구,구로구 - 골목상권,구로구 - 골목상권 - 개봉로2길
1107,골목상권,신목로6길,37.5209618762461,126.87470692808034,양천구,양천구 - 골목상권,양천구 - 골목상권 - 신목로6길
1108,골목상권,신월로15길,37.520083467179866,126.84106655824634,양천구,양천구 - 골목상권,양천구 - 골목상권 - 신월로15길
1109,골목상권,공원로6가길,37.50377707636308,126.89013922540099,구로구,구로구 - 골목상권,구로구 - 골목상권 - 공원로6가길
1110,골목상권,동호로10길,37.55666215271623,127.0131962278398,중구,중구 - 골목상권,중구 - 골목상권 - 동호로10길
1111,골목상권,동호로11길,37.55184234798794,127.00693719273198,중구,중구 - 골목상권,중구 - 골목상권 - 동호로11길
1112,골목상권,동호로15길,37.55543724681475,127.00822770207726,중구,중구 - 골목상권,중구 - 골목상권 - 동호로15길
1113,골목상권,상계로9가길,37.65952690474667,127.06866734859203,노원구,노원구 - 골목상권,노원구 - 골목상권 - 상계로9가길
1114,골목상권,한천로46길,37.581779172597095,127.07123374474163,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 한천로46길
1115,골목상권,휘경로14길,37.593424422608564,127.06347720868553,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 휘경로14길
1116,골목상권,휘경로23길,37.59699985123405,127.06622056301238,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 휘경로23길
1117,골목상권,휘경로2길,37.59511083433199,127.06051192651461,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 휘경로2길
1118,골목상권,도봉로143길,37.66227933026851,127.0392933647759,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 도봉로143길
1119,골목상권,도봉로147길,37.664630394297035,127.040756676116,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 도봉로147길
1120,골목상권,청룡길,37.480714253035195,126.94656758626468,관악구,관악구 - 골목상권,관악구 - 골목상권 - 청룡길
1121,골목상권,신림로64길,37.48550968607068,126.93295081296411,관악구,관악구 - 골목상권,관악구 - 골목상권 - 신림로64길
1122,골목상권,성미산로32길,37.563044075893444,126.92331727033402,마포구,마포구 - 골목상권,마포구 - 골목상권 - 성미산로32길
1123,골목상권,성산로4길,37.56361902101433,126.90830825884315,마포구,마포구 - 골목상권,마포구 - 골목상권 - 성산로4길
1124,골목상권,고무래로8길,37.50065615765236,127.01047219056247,서초구,서초구 - 골목상권,서초구 - 골목상권 - 고무래로8길
1125,골목상권,남부순환로317길,37.48184307278841,127.01101226318026,서초구,서초구 - 골목상권,서초구 - 골목상권 - 남부순환로317길
1126,골목상권,남부순환로325길,37.48286995703374,127.01356765570593,서초구,서초구 - 골목상권,서초구 - 골목상권 - 남부순환로325길
1127,골목상권,남부순환로339길,37.484310421422556,127.0213468547204,서초구,서초구 - 골목상권,서초구 - 골목상권 - 남부순환로339길
1128,골목상권,논현로1길,37.471553085459114,127.04856488212371,서초구,서초구 - 골목상권,서초구 - 골목상권 - 논현로1길
1129,골목상권,천호대로170길,37.532982977638035,127.13196577174395,강동구,강동구 - 골목상권,강동구 - 골목상권 - 천호대로170길
1130,골목상권,천호대로187길,37.53507912786425,127.142457773877,강동구,강동구 - 골목상권,강동구 - 골목상권 - 천호대로187길
1131,골목상권,증산로17길,37.59062374718486,126.91083405986622,은평구,은평구 - 골목상권,은평구 - 골목상권 - 증산로17길
1132,골목상권,갈현로33길,37.62135876458965,126.91387839474079,은평구,은평구 - 골목상권,은평구 - 골목상권 - 갈현로33길
1133,골목상권,갈현로41길,37.625233687944814,126.91481414042902,은평구,은평구 - 골목상권,은평구 - 골목상권 - 갈현로41길
1134,골목상권,석계로1길,37.61639105142716,127.06273784762647,노원구,노원구 - 골목상권,노원구 - 골목상권 - 석계로1길
1135,골목상권,한글비석로22길,37.66041533385277,127.07450479026866,노원구,노원구 - 골목상권,노원구 - 골목상권 - 한글비석로22길
1136,골목상권,고척로21나길,37.502283801111254,126.84419173332698,구로구,구로구 - 골목상권,구로구 - 골목상권 - 고척로21나길
1137,골목상권,고척로27길,37.50488122267058,126.84612029209725,구로구,구로구 - 골목상권,구로구 - 골목상권 - 고척로27길
1138,골목상권,고척로27다길,37.505253674537656,126.84847195440811,구로구,구로구 - 골목상권,구로구 - 골목상권 - 고척로27다길
1139,골목상권,방배로18길,37.48587104002746,126.9964157342446,서초구,서초구 - 골목상권,서초구 - 골목상권 - 방배로18길
1140,골목상권,면목로55길,37.58437315923606,127.08606765741773,중랑구,중랑구 - 골목상권,중랑구 - 골목상권 - 면목로55길
1141,골목상권,창신5길,37.574375856801666,127.01206733294957,종로구,종로구 - 골목상권,종로구 - 골목상권 - 창신5길
1142,골목상권,창신길,37.5762140550549,127.01027899405535,종로구,종로구 - 골목상권,종로구 - 골목상권 - 창신길
1143,골목상권,뚝섬로48길,37.53121187873634,127.07654830544459,광진구,광진구 - 골목상권,광진구 - 골목상권 - 뚝섬로48길
1144,골목상권,뚝섬로54길,37.529371150493425,127.08058530533364,광진구,광진구 - 골목상권,광진구 - 골목상권 - 뚝섬로54길
1145,골목상권,뚝섬로58길,37.5306119167055,127.08433143496083,광진구,광진구 - 골목상권,광진구 - 골목상권 - 뚝섬로58길
1146,골목상권,뚝섬로64길,37.531951951552244,127.08770445059731,광진구,광진구 - 골목상권,광진구 - 골목상권 - 뚝섬로64길
1147,골목상권,면목로48길,37.582350840377295,127.0915109244198,중랑구,중랑구 - 골목상권,중랑구 - 골목상권 - 면목로48길
1148,골목상권,중앙로25길,37.51635884023275,126.85226145175332,양천구,양천구 - 골목상권,양천구 - 골목상권 - 중앙로25길
1149,골목상권,남현3길,37.4755165270824,126.97840693075834,관악구,관악구 - 골목상권,관악구 - 골목상권 - 남현3길
1150,골목상권,경인로15길,37.49600476486353,126.83821135458024,구로구,구로구 - 골목상권,구로구 - 골목상권 - 경인로15길
1151,골목상권,경인로31길,37.500588458534324,126.85003072093879,구로구,구로구 - 골목상권,구로구 - 골목상권 - 경인로31길
1152,골목상권,여의대방로61길,37.514948531879945,126.92306110510111,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 여의대방로61길
1153,골목상권,영등포로25길,37.52265957205884,126.89732884032587,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 영등포로25길
1154,골목상권,영등포로27길,37.522165870209506,126.899478854283,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 영등포로27길
1155,골목상권,영등포로35길,37.52169115109669,126.90283922372406,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 영등포로35길
1156,골목상권,종로65길,37.5759605902003,127.01964096274457,종로구,종로구 - 골목상권,종로구 - 골목상권 - 종로65길
1157,골목상권,지봉로8길,37.57641156273819,127.01653926205574,종로구,종로구 - 골목상권,종로구 - 골목상권 - 지봉로8길
1158,골목상권,창경궁로35길,37.5870714693262,127.00124543343604,성북구,성북구 - 골목상권,성북구 - 골목상권 - 창경궁로35길
1159,골목상권,은평로20길,37.599342401122094,126.933732064947,은평구,은평구 - 골목상권,은평구 - 골목상권 - 은평로20길
1160,골목상권,은평로3길,37.600375260787565,126.91460468429828,은평구,은평구 - 골목상권,은평구 - 골목상권 - 은평로3길
1161,골목상권,다산로39길,37.56430255191586,127.01367295979668,중구,중구 - 골목상권,중구 - 골목상권 - 다산로39길
1162,골목상권,강서로47길,37.553155120648604,126.83164853065095,강서구,강서구 - 골목상권,강서구 - 골목상권 - 강서로47길
1163,골목상권,강서로47라길,37.551309978802855,126.83298805132208,강서구,강서구 - 골목상권,강서구 - 골목상권 - 강서로47라길
1164,골목상권,행운길,37.4797645782061,126.96024841466243,관악구,관악구 - 골목상권,관악구 - 골목상권 - 행운길
1165,골목상권,호암로20길,37.467940739574864,126.93426648208751,관악구,관악구 - 골목상권,관악구 - 골목상권 - 호암로20길
1166,골목상권,호암로24길,37.47004066129831,126.93529334783747,관악구,관악구 - 골목상권,관악구 - 골목상권 - 호암로24길
1167,골목상권,영등포로84길,37.51161414485813,126.9220352531494,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 영등포로84길
1168,골목상권,신사로20길,37.48796870284314,126.9175482828504,관악구,관악구 - 골목상권,관악구 - 골목상권 - 신사로20길
1169,골목상권,신원로3길,37.48119032624972,126.92699634510153,관악구,관악구 - 골목상권,관악구 - 골목상권 - 신원로3길
1170,골목상권,양녕로6길,37.48375187183579,126.94933551842063,관악구,관악구 - 골목상권,관악구 - 골목상권 - 양녕로6길
1171,골목상권,은천로25길,37.487716170634705,126.94901624219654,관악구,관악구 - 골목상권,관악구 - 골목상권 - 은천로25길
1172,골목상권,인헌길,37.471729775270724,126.96745376462506,관악구,관악구 - 골목상권,관악구 - 골목상권 - 인헌길
1173,골목상권,장군봉1길,37.48192863216989,126.94234949528703,관악구,관악구 - 골목상권,관악구 - 골목상권 - 장군봉1길
1174,골목상권,장군봉2길,37.482674701062834,126.93883264759539,관악구,관악구 - 골목상권,관악구 - 골목상권 - 장군봉2길
1175,골목상권,백제고분로33길,37.50502039367104,127.09978564091207,송파구,송파구 - 골목상권,송파구 - 골목상권 - 백제고분로33길
1176,골목상권,백제고분로34길,37.50097518949339,127.09941836606995,송파구,송파구 - 골목상권,송파구 - 골목상권 - 백제고분로34길
1177,골목상권,까치산로4길,37.54078541241178,126.84555998417852,강서구,강서구 - 골목상권,강서구 - 골목상권 - 까치산로4길
1178,골목상권,남부순환로11길,37.55590434652824,126.81440595954842,강서구,강서구 - 골목상권,강서구 - 골목상권 - 남부순환로11길
1179,골목상권,가마산로61길,37.50668212163182,126.9049170930625,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 가마산로61길
1180,골목상권,경인로77길,37.513015456469454,126.89350765064538,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 경인로77길
1181,골목상권,경인로80길,37.511395038436866,126.89505951552783,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 경인로80길
1182,골목상권,경인로90길,37.51407653091892,126.90145783300366,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 경인로90길
1183,골목상권,연서로11길,37.60785226295211,126.91294264761487,은평구,은평구 - 골목상권,은평구 - 골목상권 - 연서로11길
1184,골목상권,연서로13길,37.61037562091818,126.91374382758477,은평구,은평구 - 골목상권,은평구 - 골목상권 - 연서로13길
1185,골목상권,연서로16길,37.60880195043221,126.91803797618813,은평구,은평구 - 골목상권,은평구 - 골목상권 - 연서로16길
1186,골목상권,경인로35길,37.49970040074789,126.85316506427277,구로구,구로구 - 골목상권,구로구 - 골목상권 - 경인로35길
1187,골목상권,경인로47길,37.50118362490209,126.86540994945932,구로구,구로구 - 골목상권,구로구 - 골목상권 - 경인로47길
1188,골목상권,솔샘로6길,37.60937082407314,127.00654613993714,성북구,성북구 - 골목상권,성북구 - 골목상권 - 솔샘로6길
1189,골목상권,아리랑로4길,37.59532323898484,127.01768710741527,성북구,성북구 - 골목상권,성북구 - 골목상권 - 아리랑로4길
1190,골목상권,다산로33길,37.5625367460853,127.0123370649228,중구,중구 - 골목상권,중구 - 골목상권 - 다산로33길
1191,골목상권,다산로36길,37.561238350537174,127.01946732418223,중구,중구 - 골목상권,중구 - 골목상권 - 다산로36길
1192,골목상권,다산로38길,37.56259924623541,127.01693235276134,중구,중구 - 골목상권,중구 - 골목상권 - 다산로38길
1193,골목상권,한강대로52길,37.53159380799459,126.97216822283924,용산구,용산구 - 골목상권,용산구 - 골목상권 - 한강대로52길
1194,골목상권,한강대로62길,37.53381065075947,126.97383056663585,용산구,용산구 - 골목상권,용산구 - 골목상권 - 한강대로62길
1195,골목상권,한강대로7길,37.52449988832703,126.96137858185705,용산구,용산구 - 골목상권,용산구 - 골목상권 - 한강대로7길
1196,골목상권,한강대로88길,37.5448296508582,126.97280829961359,용산구,용산구 - 골목상권,용산구 - 골목상권 - 한강대로88길
1197,골목상권,한남대로20길,37.534903443301985,127.00866670065605,용산구,용산구 - 골목상권,용산구 - 골목상권 - 한남대로20길
1198,골목상권,모래내로7길,37.56810792626419,126.91084958728115,마포구,마포구 - 골목상권,마포구 - 골목상권 - 모래내로7길
1199,골목상권,방울내로9안길,37.56077475288332,126.90072859237345,마포구,마포구 - 골목상권,마포구 - 골목상권 - 방울내로9안길
1200,골목상권,백범로16길,37.54601796438393,126.94428046032503,마포구,마포구 - 골목상권,마포구 - 골목상권 - 백범로16길
1201,골목상권,성미산로11길,37.56296710134067,126.91611880203601,마포구,마포구 - 골목상권,마포구 - 골목상권 - 성미산로11길
1202,골목상권,성미산로1길,37.560446854669806,126.90746328974811,마포구,마포구 - 골목상권,마포구 - 골목상권 - 성미산로1길
1203,골목상권,도산대로89길,37.52636907063594,127.05147388234442,강남구,강남구 - 골목상권,강남구 - 골목상권 - 도산대로89길
1204,골목상권,등촌로13길,37.53631699368508,126.86047031010514,강서구,강서구 - 골목상권,강서구 - 골목상권 - 등촌로13길
1205,골목상권,국회대로56길,37.52230065932098,126.91021406814987,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 국회대로56길
1206,골목상권,만양로8길,37.50937520800174,126.94641143873883,동작구,동작구 - 골목상권,동작구 - 골목상권 - 만양로8길
1207,골목상권,진황도로47길,37.536928060191066,127.1408885717733,강동구,강동구 - 골목상권,강동구 - 골목상권 - 진황도로47길
1208,골목상권,천중로39길,37.54359657007439,127.13995061490215,강동구,강동구 - 골목상권,강동구 - 골목상권 - 천중로39길
1209,골목상권,천중로51길,37.54467199610466,127.14473916538756,강동구,강동구 - 골목상권,강동구 - 골목상권 - 천중로51길
1210,골목상권,천호대로162길,37.53543783152399,127.12821374855534,강동구,강동구 - 골목상권,강동구 - 골목상권 - 천호대로162길
1211,골목상권,당산로38길,37.528535936649206,126.89945899352334,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 당산로38길
1212,골목상권,안암로5길,37.58215875693316,127.02333336014564,성북구,성북구 - 골목상권,성북구 - 골목상권 - 안암로5길
1213,골목상권,오패산로19길,37.609735572293516,127.03379546139365,성북구,성북구 - 골목상권,성북구 - 골목상권 - 오패산로19길
1214,골목상권,강서로45길,37.547672237709065,126.83461437696987,강서구,강서구 - 골목상권,강서구 - 골목상권 - 강서로45길
1215,골목상권,강서로45다길,37.545068867959614,126.83498223255597,강서구,강서구 - 골목상권,강서구 - 골목상권 - 강서로45다길
1216,골목상권,은평로8길,37.597278585674914,126.91846959334855,은평구,은평구 - 골목상권,은평구 - 골목상권 - 은평로8길
1217,골목상권,응암로12길,37.58723272227392,126.91875228324986,은평구,은평구 - 골목상권,은평구 - 골목상권 - 응암로12길
1218,골목상권,응암로13길,37.58937469552123,126.91535321455112,은평구,은평구 - 골목상권,은평구 - 골목상권 - 응암로13길
1219,골목상권,금호산길,37.551967166339004,127.01897828966563,성동구,성동구 - 골목상권,성동구 - 골목상권 - 금호산길
1220,골목상권,둘레9길,37.537622591200055,127.05143635826545,성동구,성동구 - 골목상권,성동구 - 골목상권 - 둘레9길
1221,골목상권,뚝섬로5길,37.54254227478098,127.05091923026812,성동구,성동구 - 골목상권,성동구 - 골목상권 - 뚝섬로5길
1222,골목상권,마장로27길,37.56780282027202,127.03570077190325,성동구,성동구 - 골목상권,성동구 - 골목상권 - 마장로27길
1223,골목상권,공릉로12가길,37.61767639706798,127.0823795276146,중랑구,중랑구 - 골목상권,중랑구 - 골목상권 - 공릉로12가길
1224,골목상권,자양로26길,37.54126021061521,127.08644805174575,광진구,광진구 - 골목상권,광진구 - 골목상권 - 자양로26길
1225,골목상권,자양로45길,37.55434945705717,127.08948485267979,광진구,광진구 - 골목상권,광진구 - 골목상권 - 자양로45길
1226,골목상권,방배로35길,37.49234878837477,126.98857911348834,서초구,서초구 - 골목상권,서초구 - 골목상권 - 방배로35길
1227,골목상권,도신로60길,37.51070050290515,126.91672023395091,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 도신로60길
1228,골목상권,도신로62길,37.5108280845805,126.91878993064196,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 도신로62길
1229,골목상권,디지털로37길,37.49084543738971,126.89772293670566,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 디지털로37길
1230,골목상권,디지털로57길,37.4922707906067,126.89977901132875,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 디지털로57길
1231,골목상권,디지털로74길,37.49487162303816,126.90703539050102,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 디지털로74길
1232,골목상권,남현2길,37.475506764185795,126.97461966804877,관악구,관악구 - 골목상권,관악구 - 골목상권 - 남현2길
1233,골목상권,증가로20가길,37.58074593446554,126.91928010625362,서대문구,서대문구 - 골목상권,서대문구 - 골목상권 - 증가로20가길
1234,골목상권,당산로46길,37.53375683255819,126.90439622641117,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 당산로46길
1235,골목상권,남현길,37.47376805941593,126.97578467184921,관악구,관악구 - 골목상권,관악구 - 골목상권 - 남현길
1236,골목상권,당곡길,37.49090403873706,126.92837772571455,관악구,관악구 - 골목상권,관악구 - 골목상권 - 당곡길
1237,골목상권,대학14길,37.46521151015654,126.93578356984986,관악구,관악구 - 골목상권,관악구 - 골목상권 - 대학14길
1238,골목상권,대학길,37.46762701429291,126.93726233848,관악구,관악구 - 골목상권,관악구 - 골목상권 - 대학길
1239,골목상권,미성5길,37.47458678472269,126.91481583952117,관악구,관악구 - 골목상권,관악구 - 골목상권 - 미성5길
1240,골목상권,거마로20길,37.49835581369678,127.14850599116205,송파구,송파구 - 골목상권,송파구 - 골목상권 - 거마로20길
1241,골목상권,응암로14길,37.590044436293724,126.91965503245105,은평구,은평구 - 골목상권,은평구 - 골목상권 - 응암로14길
1242,골목상권,응암로22길,37.59343256257178,126.92024019033067,은평구,은평구 - 골목상권,은평구 - 골목상권 - 응암로22길
1243,골목상권,수색로18길,37.584537865967626,126.89480974368666,은평구,은평구 - 골목상권,은평구 - 골목상권 - 수색로18길
1244,골목상권,한강대로43길,37.53159306042473,126.96915877089192,용산구,용산구 - 골목상권,용산구 - 골목상권 - 한강대로43길
1245,골목상권,통일로12길,37.574793663038236,126.9614997861807,종로구,종로구 - 골목상권,종로구 - 골목상권 - 통일로12길
1246,골목상권,방배로42길,37.49446631799658,126.99041070772537,서초구,서초구 - 골목상권,서초구 - 골목상권 - 방배로42길
1247,골목상권,사임당로17길,37.49313187254919,127.01782129209623,서초구,서초구 - 골목상권,서초구 - 골목상권 - 사임당로17길
1248,골목상권,사평대로22길,37.49806169167271,126.99724068456197,서초구,서초구 - 골목상권,서초구 - 골목상권 - 사평대로22길
1249,골목상권,통일로87길,37.623866867576545,126.91861047881929,은평구,은평구 - 골목상권,은평구 - 골목상권 - 통일로87길
1250,골목상권,통일로92길,37.62503137494717,126.92191694847271,은평구,은평구 - 골목상권,은평구 - 골목상권 - 통일로92길
1251,골목상권,연서로34길,37.621431792074624,126.92881905649806,은평구,은평구 - 골목상권,은평구 - 골목상권 - 연서로34길
1252,골목상권,양산길,37.47367008477511,126.93235092119285,관악구,관악구 - 골목상권,관악구 - 골목상권 - 양산길
1253,골목상권,도림로12길,37.48671093896468,126.88898829845678,구로구,구로구 - 골목상권,구로구 - 골목상권 - 도림로12길
1254,골목상권,화곡로20길,37.53875287040249,126.83498483761242,강서구,강서구 - 골목상권,강서구 - 골목상권 - 화곡로20길
1255,골목상권,화곡로31길,37.54431975680445,126.84060775770253,강서구,강서구 - 골목상권,강서구 - 골목상권 - 화곡로31길
1256,골목상권,화곡로44나길,37.54892562431693,126.84880229622594,강서구,강서구 - 골목상권,강서구 - 골목상권 - 화곡로44나길
1257,골목상권,화곡로59길,37.554566908542256,126.84961705470371,강서구,강서구 - 골목상권,강서구 - 골목상권 - 화곡로59길
1258,골목상권,화곡로64길,37.55591715445911,126.85583890983678,강서구,강서구 - 골목상권,강서구 - 골목상권 - 화곡로64길
1259,골목상권,선유로55길,37.537678432627736,126.89638045096541,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 선유로55길
1260,골목상권,선유서로24길,37.523282091004944,126.88831194844781,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 선유서로24길
1261,골목상권,백제고분로39길,37.5060166996055,127.10419781434277,송파구,송파구 - 골목상권,송파구 - 골목상권 - 백제고분로39길
1262,골목상권,백제고분로42길,37.50474961206416,127.11045030267523,송파구,송파구 - 골목상권,송파구 - 골목상권 - 백제고분로42길
1263,골목상권,백제고분로45길,37.509913224762954,127.10953045361,송파구,송파구 - 골목상권,송파구 - 골목상권 - 백제고분로45길
1264,골목상권,백제고분로46길,37.50757497333033,127.11443562016443,송파구,송파구 - 골목상권,송파구 - 골목상권 - 백제고분로46길
1265,골목상권,백제고분로50길,37.513284388426825,127.11744174135637,송파구,송파구 - 골목상권,송파구 - 골목상권 - 백제고분로50길
1266,골목상권,삼전로13길,37.506616065111956,127.0872789532716,송파구,송파구 - 골목상권,송파구 - 골목상권 - 삼전로13길
1267,골목상권,봉은사로109길,37.51755230952695,127.0618066362595,강남구,강남구 - 골목상권,강남구 - 골목상권 - 봉은사로109길
1268,골목상권,평창길,37.61238679531008,126.97559255857297,종로구,종로구 - 골목상권,종로구 - 골목상권 - 평창길
1269,골목상권,필운대로1길,37.57806583012163,126.96661508398311,종로구,종로구 - 골목상권,종로구 - 골목상권 - 필운대로1길
1270,골목상권,광성로6길,37.54824964681428,126.93864330864662,마포구,마포구 - 골목상권,마포구 - 골목상권 - 광성로6길
1271,골목상권,대흥로21길,37.5541984542804,126.94307475286763,마포구,마포구 - 골목상권,마포구 - 골목상권 - 대흥로21길
1272,골목상권,후암로28길,37.549182867079104,126.97973234800662,용산구,용산구 - 골목상권,용산구 - 골목상권 - 후암로28길
1273,골목상권,송정12라길,37.55135437271263,127.06813794875671,성동구,성동구 - 골목상권,성동구 - 골목상권 - 송정12라길
1274,골목상권,송정4가길,37.5489777354088,127.06458244958485,성동구,성동구 - 골목상권,성동구 - 골목상권 - 송정4가길
1275,골목상권,아차산로11길,37.54561958398031,127.05969110599031,성동구,성동구 - 골목상권,성동구 - 골목상권 - 아차산로11길
1276,골목상권,아차산로15길,37.54532048958671,127.06308560844326,성동구,성동구 - 골목상권,성동구 - 골목상권 - 아차산로15길
1277,골목상권,아차산로5길,37.548524010829325,127.052960230848,성동구,성동구 - 골목상권,성동구 - 골목상권 - 아차산로5길
1278,골목상권,왕십리로14길,37.549464066545404,127.04574101356755,성동구,성동구 - 골목상권,성동구 - 골목상권 - 왕십리로14길
1279,골목상권,왕십리로21길,37.55935268559773,127.03144119955661,성동구,성동구 - 골목상권,성동구 - 골목상권 - 왕십리로21길
1280,골목상권,장승배기로10길,37.50449824191713,126.94109939439358,동작구,동작구 - 골목상권,동작구 - 골목상권 - 장승배기로10길
1281,골목상권,디지털로27길,37.48386488832077,126.89020230760835,구로구,구로구 - 골목상권,구로구 - 골목상권 - 디지털로27길
1282,골목상권,디지털로32가길,37.48074534599888,126.89796282579762,구로구,구로구 - 골목상권,구로구 - 골목상권 - 디지털로32가길
1283,골목상권,디지털로32길,37.48326124071472,126.90040159424703,구로구,구로구 - 골목상권,구로구 - 골목상권 - 디지털로32길
1284,골목상권,부일로11길,37.497786832818704,126.83041587356577,구로구,구로구 - 골목상권,구로구 - 골목상권 - 부일로11길
1285,골목상권,부일로15길,37.494232119246654,126.83340924439901,구로구,구로구 - 골목상권,구로구 - 골목상권 - 부일로15길
1286,골목상권,만양로14길,37.5118083664902,126.94740504451195,동작구,동작구 - 골목상권,동작구 - 골목상권 - 만양로14길
1287,골목상권,선유서로28길,37.52458828502437,126.8880384972186,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 선유서로28길
1288,골목상권,장승배기로19길,37.50797471757388,126.9383482932672,동작구,동작구 - 골목상권,동작구 - 골목상권 - 장승배기로19길
1289,골목상권,장승배기로27길,37.51112837344886,126.93861715479589,동작구,동작구 - 골목상권,동작구 - 골목상권 - 장승배기로27길
1290,골목상권,흑석로13길,37.509822024081494,126.95982530447826,동작구,동작구 - 골목상권,동작구 - 골목상권 - 흑석로13길
1291,골목상권,흑석로9길,37.50796536154538,126.95811846491725,동작구,동작구 - 골목상권,동작구 - 골목상권 - 흑석로9길
1292,골목상권,강남대로118길,37.508104593265614,127.02810580861794,강남구,강남구 - 골목상권,강남구 - 골목상권 - 강남대로118길
1293,골목상권,강남대로136길,37.513124005299225,127.0244316346783,강남구,강남구 - 골목상권,강남구 - 골목상권 - 강남대로136길
1294,골목상권,강남대로140길,37.5146741270471,127.02244137305753,강남구,강남구 - 골목상권,강남구 - 골목상권 - 강남대로140길
1295,골목상권,봉천로13길,37.49118515571333,126.9314192099826,관악구,관악구 - 골목상권,관악구 - 골목상권 - 봉천로13길
1296,골목상권,명륜길,37.588720186412175,126.99499551162977,종로구,종로구 - 골목상권,종로구 - 골목상권 - 명륜길
1297,골목상권,백석동길,37.597113134269414,126.96776158738287,종로구,종로구 - 골목상권,종로구 - 골목상권 - 백석동길
1298,골목상권,오패산로3길,37.60671686753242,127.03513045722164,성북구,성북구 - 골목상권,성북구 - 골목상권 - 오패산로3길
1299,골목상권,통일로78길,37.61881713783701,126.92591052773125,은평구,은평구 - 골목상권,은평구 - 골목상권 - 통일로78길
1300,골목상권,장한로14길,37.56563420237176,127.06980350897146,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 장한로14길
1301,골목상권,회나무로13길,37.54075990521439,126.99080081108528,용산구,용산구 - 골목상권,용산구 - 골목상권 - 회나무로13길
1302,골목상권,효창원로39길,37.538013850635636,126.9582713852386,용산구,용산구 - 골목상권,용산구 - 골목상권 - 효창원로39길
1303,골목상권,장한로25길,37.572032166670134,127.06826998124805,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 장한로25길
1304,골목상권,긴고랑로7길,37.5657541240319,127.07962841954578,광진구,광진구 - 골목상권,광진구 - 골목상권 - 긴고랑로7길
1305,골목상권,긴고랑로8길,37.561881466863035,127.0771795435483,광진구,광진구 - 골목상권,광진구 - 골목상권 - 긴고랑로8길
1306,골목상권,긴고랑로9길,37.565211600271475,127.08243490693737,광진구,광진구 - 골목상권,광진구 - 골목상권 - 긴고랑로9길
1307,골목상권,등촌로39길,37.546137715359556,126.86032753259863,강서구,강서구 - 골목상권,강서구 - 골목상권 - 등촌로39길
1308,골목상권,등촌로51길,37.54903088735412,126.86114822828803,강서구,강서구 - 골목상권,강서구 - 골목상권 - 등촌로51길
1309,골목상권,등촌로55길,37.550328720157566,126.86148531733161,강서구,강서구 - 골목상권,강서구 - 골목상권 - 등촌로55길
1310,골목상권,등촌로5길,37.53384171648003,126.86257933721377,강서구,강서구 - 골목상권,강서구 - 골목상권 - 등촌로5길
1311,골목상권,방화대로21길,37.562848549245125,126.81283810817364,강서구,강서구 - 골목상권,강서구 - 골목상권 - 방화대로21길
1312,골목상권,방화대로6라길,37.55499980612822,126.8179165512844,강서구,강서구 - 골목상권,강서구 - 골목상권 - 방화대로6라길
1313,골목상권,공항대로38길,37.55778941533241,126.84042062307216,강서구,강서구 - 골목상권,강서구 - 골목상권 - 공항대로38길
1314,골목상권,공항대로42길,37.55711779039628,126.8435004363868,강서구,강서구 - 골목상권,강서구 - 골목상권 - 공항대로42길
1315,골목상권,대림로22길,37.49497704388292,126.90366541603089,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 대림로22길
